,batteryPercentageState,powerConsumption,powerFeedIn,powerProduction,powerPurchased,powerSelfConsumption,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,visibility,windBearing,windSpeed
2017-06-23 00:39:53,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 00:44:53,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 00:45:00,,1268.4395,0.0,0.0,1283.7728,0.0,,,,,,,,,,,,,,
2017-06-23 00:49:53,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 00:54:53,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 00:59:53,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 01:00:00,,1080.9165,0.0,0.0,1099.2498,0.0,83.11,0.24,65.66,0.6,clear-day,0.0,0.0,,1013.3,Clear,81.09,10.0,36.0,10.67
2017-06-23 01:04:52,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 01:09:52,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 01:14:52,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 01:15:00,,1007.4238,0.0,0.0,1010.0905,0.0,,,,,,,,,,,,,,
2017-06-23 01:19:52,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 01:24:51,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 01:29:51,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 01:30:00,,1016.87335,0.0,0.0,1031.8733,0.0,,,,,,,,,,,,,,
2017-06-23 01:34:52,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 01:39:51,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 01:44:51,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 01:45:00,,819.15375,0.0,0.0,835.82043,0.0,,,,,,,,,,,,,,
2017-06-23 01:49:51,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 01:54:51,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 01:59:50,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 02:00:00,,972.559,0.0,0.0,991.8923300000001,0.0,82.16,0.31,64.94,0.6,partly-cloudy-day,0.0,0.0,,1013.1,Partly Cloudy,80.33,9.67,35.0,11.03
2017-06-23 02:04:49,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 02:09:50,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 02:14:50,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 02:15:00,,1075.3809,0.0,0.66666675,1082.7141,0.66666675,,,,,,,,,,,,,,
2017-06-23 02:19:48,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 02:24:49,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 02:29:49,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 02:30:00,,845.2409,0.0,0.0,862.5742,0.0,,,,,,,,,,,,,,
2017-06-23 02:34:49,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 02:39:49,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 02:44:48,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 02:45:00,,790.74713,0.0,1.0,792.0805,1.0,,,,,,,,,,,,,,
2017-06-23 02:49:49,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 02:54:48,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 02:59:48,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 03:00:00,,996.8747,0.0,0.0,1004.5414,0.0,81.46,0.24,66.44,0.65,clear-day,0.0,0.0,,1013.03,Clear,79.34,9.06,36.0,11.03
2017-06-23 03:04:48,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 03:09:48,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 03:14:48,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 03:15:00,,836.5165,0.0,0.0,850.5165,0.0,,,,,,,,,,,,,,
2017-06-23 03:19:48,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 03:24:47,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 03:29:47,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 03:30:00,,857.15015,0.0,0.0,870.8168300000001,0.0,,,,,,,,,,,,,,
2017-06-23 03:34:47,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 03:39:46,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 03:44:47,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 03:45:00,,910.1017,0.0,0.0,918.4350599999999,0.0,,,,,,,,,,,,,,
2017-06-23 03:49:47,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 03:54:47,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 03:59:47,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 04:00:00,,966.1010000000001,0.0,0.0,978.4344,0.0,78.74,0.22,66.84,0.69,clear-day,0.0,0.0,,1013.4,Clear,78.01,9.0,44.0,10.01
2017-06-23 04:04:46,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 04:09:46,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 04:14:46,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 04:15:00,,919.645,0.0,0.0,936.3117,0.0,,,,,,,,,,,,,,
2017-06-23 04:19:46,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 04:24:46,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 04:29:46,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 04:30:00,,942.763,0.0,0.0,955.4297,0.0,,,,,,,,,,,,,,
2017-06-23 04:34:46,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 04:39:45,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 04:44:45,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 04:45:00,,821.5983,0.0,0.0,836.5983,0.0,,,,,,,,,,,,,,
2017-06-23 04:49:45,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 04:54:45,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 04:59:45,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 05:00:00,,1086.0481,0.0,0.0,1097.0481,0.0,77.18,0.2,67.25,0.73,clear-day,0.0,0.0,,1013.7,Clear,76.39,8.91,40.0,8.14
2017-06-23 05:04:45,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 05:09:44,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 05:14:44,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 05:15:00,,817.68427,0.0,0.0,821.3509,0.0,,,,,,,,,,,,,,
2017-06-23 05:19:44,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 05:24:44,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 05:29:44,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 05:30:00,,737.466,0.0,0.0,741.1327,0.0,,,,,,,,,,,,,,
2017-06-23 05:34:44,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 05:39:44,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 05:44:43,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 05:45:00,,908.4649699999999,0.0,0.0,920.4649699999999,0.0,,,,,,,,,,,,,,
2017-06-23 05:49:43,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 05:54:43,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 05:59:42,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 06:00:00,,859.7175,0.0,15.666666000000001,843.05084,15.666666000000001,76.28,0.17,68.08,0.78,clear-night,0.0,0.0,,1014.15,Clear,75.36,10.0,34.0,7.32
2017-06-23 06:04:43,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 06:09:43,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 06:14:43,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 06:15:00,,766.7899,0.0,11.333333,748.7899,11.333333,,,,,,,,,,,,,,
2017-06-23 06:19:42,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 06:24:42,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 06:29:42,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 06:30:00,,689.3330000000001,0.0,9.666667,679.6663,9.666667,,,,,,,,,,,,,,
2017-06-23 06:34:42,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 06:39:42,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 06:44:42,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 06:45:00,,768.2166,0.0,234.33333,537.2166,234.33333,,,,,,,,,,,,,,
2017-06-23 06:49:41,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 06:54:41,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 06:59:41,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 07:00:00,,730.4732,0.0,215.33333,515.1399,215.33333,75.71,0.07,67.23,0.77,clear-night,0.0,0.0,,1014.64,Clear,74.9,10.0,28.0,4.49
2017-06-23 07:04:41,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 07:09:40,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 07:14:41,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 07:15:00,,663.2695,0.0,515.0,148.26949,515.0,,,,,,,,,,,,,,
2017-06-23 07:19:40,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 07:24:40,10.237802,,,,,,,,,,,,,,,,,,,
2017-06-23 07:29:40,10.268684,,,,,,,,,,,,,,,,,,,
2017-06-23 07:30:00,,601.47485,0.21188991,572.3333,29.353378000000003,572.3333,,,,,,,,,,,,,,
2017-06-23 07:34:40,10.592958,,,,,,,,,,,,,,,,,,,
2017-06-23 07:39:40,10.685609,,,,,,,,,,,,,,,,,,,
2017-06-23 07:44:40,10.762816,,,,,,,,,,,,,,,,,,,
2017-06-23 07:45:00,,707.5267,3.2185478,676.0,34.745216,676.0,,,,,,,,,,,,,,
2017-06-23 07:49:40,10.778258000000001,,,,,,,,,,,,,,,,,,,
2017-06-23 07:54:39,10.963558,,,,,,,,,,,,,,,,,,,
2017-06-23 07:59:39,10.994441,,,,,,,,,,,,,,,,,,,
2017-06-23 08:00:00,,961.34845,29.413095000000002,904.3333,85.428246,904.3333,75.96,0.25,66.4,0.74,partly-cloudy-night,0.0,0.0,,1014.73,Partly Cloudy,75.26,10.0,24.0,6.47
2017-06-23 08:04:39,10.994441,,,,,,,,,,,,,,,,,,,
2017-06-23 08:09:39,11.534898,,,,,,,,,,,,,,,,,,,
2017-06-23 08:14:39,12.631254,,,,,,,,,,,,,,,,,,,
2017-06-23 08:15:00,,630.8421,19.386198,635.0,15.228301,630.8421,,,,,,,,,,,,,,
2017-06-23 08:19:39,12.924644,,,,,,,,,,,,,,,,,,,
2017-06-23 08:24:39,13.434218,,,,,,,,,,,,,,,,,,,
2017-06-23 08:29:38,15.040148,,,,,,,,,,,,,,,,,,,
2017-06-23 08:30:00,,612.38586,5.0114339999999995,586.6667,30.730620000000002,586.6667,,,,,,,,,,,,,,
2017-06-23 08:34:38,16.908585000000002,,,,,,,,,,,,,,,,,,,
2017-06-23 08:39:38,18.468191,,,,,,,,,,,,,,,,,,,
2017-06-23 08:44:38,20.07412,,,,,,,,,,,,,,,,,,,
2017-06-23 08:45:00,,1122.6172,83.01293000000001,1182.3334,22.296835,1122.6172,,,,,,,,,,,,,,
2017-06-23 08:49:38,21.710932,,,,,,,,,,,,,,,,,,,
2017-06-23 08:54:38,24.011736,,,,,,,,,,,,,,,,,,,
2017-06-23 08:59:37,27.254478000000002,,,,,,,,,,,,,,,,,,,
2017-06-23 09:00:00,,827.12244,171.45618000000002,981.0,4.2453080000000005,827.12244,73.84,0.0,65.86,0.78,clear-night,0.0116,0.11,rain,1014.83,Clear,73.16,9.37,53.0,6.62
2017-06-23 09:04:37,29.55528,,,,,,,,,,,,,,,,,,,
2017-06-23 09:09:37,31.778875,,,,,,,,,,,,,,,,,,,
2017-06-23 09:14:37,33.1223,,,,,,,,,,,,,,,,,,,
2017-06-23 09:15:00,,978.2239999999999,8.109347999999999,985.3333,0.0,978.2239999999999,,,,,,,,,,,,,,
2017-06-23 09:19:36,32.84435,,,,,,,,,,,,,,,,,,,
2017-06-23 09:24:37,33.276714,,,,,,,,,,,,,,,,,,,
2017-06-23 09:29:37,34.558370000000004,,,,,,,,,,,,,,,,,,,
2017-06-23 09:30:00,,1314.9103,0.0,1264.6666,20.910288,1264.6666,,,,,,,,,,,,,,
2017-06-23 09:34:36,36.426807000000004,,,,,,,,,,,,,,,,,,,
2017-06-23 09:39:36,37.924644,,,,,,,,,,,,,,,,,,,
2017-06-23 09:44:36,39.731316,,,,,,,,,,,,,,,,,,,
2017-06-23 09:45:00,,1261.0714,0.0,1257.6666,3.4047394,1257.6666,,,,,,,,,,,,,,
2017-06-23 09:49:36,40.75046,,,,,,,,,,,,,,,,,,,
2017-06-23 09:54:35,41.985794,,,,,,,,,,,,,,,,,,,
2017-06-23 09:59:36,44.178505,,,,,,,,,,,,,,,,,,,
2017-06-23 10:00:00,,1055.2316,5.8333892999999994,1054.0,7.064951400000001,1054.0,72.96,0.09,65.09,0.78,clear-night,0.0063,0.11,rain,1014.56,Clear,72.36,10.0,31.0,3.23
2017-06-23 10:04:36,46.710934,,,,,,,,,,,,,,,,,,,
2017-06-23 10:09:35,49.243359999999996,,,,,,,,,,,,,,,,,,,
2017-06-23 10:14:35,52.239036999999996,,,,,,,,,,,,,,,,,,,
2017-06-23 10:15:00,,1360.8611,35.03525,1342.0,53.896305000000005,1342.0,,,,,,,,,,,,,,
2017-06-23 10:19:35,55.172947,,,,,,,,,,,,,,,,,,,
2017-06-23 10:24:35,58.61643,,,,,,,,,,,,,,,,,,,
2017-06-23 10:29:35,61.19518299999999,,,,,,,,,,,,,,,,,,,
2017-06-23 10:30:00,,1329.1002,53.54903,1369.6666,21.315851000000002,1329.1002,,,,,,,,,,,,,,
2017-06-23 10:34:35,64.28350999999999,,,,,,,,,,,,,,,,,,,
2017-06-23 10:39:34,67.850525,,,,,,,,,,,,,,,,,,,
2017-06-23 10:44:34,70.49104,,,,,,,,,,,,,,,,,,,
2017-06-23 10:45:00,,1204.258,87.694405,1290.3334,1.6190491000000002,1204.258,,,,,,,,,,,,,,
2017-06-23 10:49:34,73.59481,,,,,,,,,,,,,,,,,,,
2017-06-23 10:54:34,76.43607,,,,,,,,,,,,,,,,,,,
2017-06-23 10:59:34,79.47807,,,,,,,,,,,,,,,,,,,
2017-06-23 11:00:00,,1245.0938,11.898061,1005.3333,251.65846000000002,1005.3333,72.84,0.1,65.78,0.8,clear-night,0.0,0.0,,1014.12,Clear,72.14,10.0,61.0,6.45
2017-06-23 11:04:34,82.1958,,,,,,,,,,,,,,,,,,,
2017-06-23 11:09:33,85.08338,,,,,,,,,,,,,,,,,,,
2017-06-23 11:14:33,87.97097,,,,,,,,,,,,,,,,,,,
2017-06-23 11:15:00,,991.44775,243.55222999999998,1241.6666,0.0,991.44775,,,,,,,,,,,,,,
2017-06-23 11:19:33,90.88943499999999,,,,,,,,,,,,,,,,,,,
2017-06-23 11:24:33,93.7307,,,,,,,,,,,,,,,,,,,
2017-06-23 11:29:33,96.618286,,,,,,,,,,,,,,,,,,,
2017-06-23 11:30:00,,1373.3691,2131.6309,3505.0,0.0,1373.3691,,,,,,,,,,,,,,
2017-06-23 11:34:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 11:39:33,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 11:44:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 11:45:00,,1360.4293,2300.904,3661.3333,0.0,1360.4293,,,,,,,,,,,,,,
2017-06-23 11:49:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 11:54:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 11:59:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 12:00:00,,1039.3359,3116.9973,4151.3335,0.0,1039.3359,72.98,0.56,64.81,0.77,partly-cloudy-night,0.0,0.0,,1013.59,Partly Cloudy,72.42,9.87,60.0,2.19
2017-06-23 12:04:32,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 12:09:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 12:14:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 12:15:00,,1262.2382,3590.4285,4852.6665,0.0,1262.2382,,,,,,,,,,,,,,
2017-06-23 12:19:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 12:24:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 12:29:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 12:30:00,,1549.9979,3483.3354,5033.3335,0.0,1549.9979,,,,,,,,,,,,,,
2017-06-23 12:34:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 12:39:31,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 12:44:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 12:45:00,,1437.7064,3227.2937,4665.0,0.0,1437.7064,,,,,,,,,,,,,,
2017-06-23 12:49:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 12:54:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 12:59:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 13:00:00,,1018.59064,4367.409000000001,5408.6665,0.0,1018.59064,72.43,0.16,64.76,0.78,clear-night,0.0021,0.11,rain,1013.04,Clear,71.86,10.0,20.0,1.53
2017-06-23 13:04:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 13:09:30,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 13:14:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 13:15:00,,1423.1561,3470.5105,4893.6665,0.0,1423.1561,,,,,,,,,,,,,,
2017-06-23 13:19:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 13:24:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 13:29:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 13:30:00,,1445.3151,3389.0183,4863.3335,0.0,1445.3151,,,,,,,,,,,,,,
2017-06-23 13:34:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 13:39:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 13:44:29,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 13:45:00,,1131.5908,2252.7427,3384.3333,0.0,1131.5908,,,,,,,,,,,,,,
2017-06-23 13:49:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 13:54:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 13:59:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 14:00:00,,1214.8401,996.48505,2207.0,4.325133,1214.8401,72.3,0.22,64.36,0.78,clear-night,0.0,0.0,,1013.0,Clear,71.78,10.0,39.0,4.8
2017-06-23 14:04:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 14:09:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 14:14:28,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 14:15:00,,1369.576,444.09058,1813.6666,0.0,1369.576,,,,,,,,,,,,,,
2017-06-23 14:19:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 14:24:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 14:29:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 14:30:00,,1835.2183,840.4485,2675.6667,0.0,1835.2183,,,,,,,,,,,,,,
2017-06-23 14:34:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 14:39:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 14:44:27,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 14:45:00,,1555.1445,2003.8555,3559.0,0.0,1555.1445,,,,,,,,,,,,,,
2017-06-23 14:49:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 14:54:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 14:59:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 15:00:00,,1332.7898,200.25726,1422.0,111.04703,1332.7898,71.5,0.16,64.32,0.8,clear-night,0.0011,0.11,rain,1013.09,Clear,70.97,9.21,32.0,5.2
2017-06-23 15:04:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 15:09:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 15:14:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 15:15:00,,1109.9343,726.73236,1842.0,0.0,1109.9343,,,,,,,,,,,,,,
2017-06-23 15:19:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 15:24:26,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 15:29:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 15:30:00,,1268.515,2054.1516,3322.6667,0.0,1268.515,,,,,,,,,,,,,,
2017-06-23 15:34:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 15:39:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 15:44:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 15:45:00,,1010.0869,898.9131,1909.0,0.0,1010.0869,,,,,,,,,,,,,,
2017-06-23 15:49:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 15:54:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 15:59:25,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 16:00:00,,1053.1675,869.7041,1922.0,0.87161255,1053.1675,71.55,0.19,63.81,0.78,clear-day,0.0,0.0,,1013.57,Clear,71.08,10.0,38.0,4.73
2017-06-23 16:04:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 16:09:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 16:14:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 16:15:00,,1011.7144,1904.9523,2917.3333,0.0,1011.7144,,,,,,,,,,,,,,
2017-06-23 16:19:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 16:24:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 16:29:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 16:30:00,,960.30804,1131.0253,2091.3333,0.0,960.30804,,,,,,,,,,,,,,
2017-06-23 16:34:24,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 16:39:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 16:44:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 16:45:00,,876.1409,698.3644400000001,1504.0,82.172035,876.1409,,,,,,,,,,,,,,
2017-06-23 16:49:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 16:54:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 16:59:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 17:00:00,,991.71686,1040.6165,2032.3334,0.0,991.71686,73.4,0.19,64.96,0.76,clear-day,0.0021,0.11,rain,1014.14,Clear,72.82,9.65,27.0,4.67
2017-06-23 17:04:23,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 17:09:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 17:14:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 17:15:00,,908.9982,600.6684,1509.6666,0.0,908.9982,,,,,,,,,,,,,,
2017-06-23 17:19:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 17:24:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 17:29:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 17:30:00,,860.9357,0.75617474,780.6667,81.02524,780.6667,,,,,,,,,,,,,,
2017-06-23 17:34:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 17:39:22,100.0,,,,,,,,,,,,,,,,,,,
2017-06-23 17:44:21,95.108025,,,,,,,,,,,,,,,,,,,
2017-06-23 17:45:00,,682.8239,4.252848,676.6667,10.410110000000001,676.6667,,,,,,,,,,,,,,
2017-06-23 17:49:21,94.50617,,,,,,,,,,,,,,,,,,,
2017-06-23 17:54:21,94.59876,,,,,,,,,,,,,,,,,,,
2017-06-23 17:59:21,94.799385,,,,,,,,,,,,,,,,,,,
2017-06-23 18:00:00,,821.5531,53.44688000000001,875.0,0.0,821.5531,76.4,0.25,65.16,0.7,partly-cloudy-day,0.0026,0.13,rain,1014.5,Partly Cloudy,75.85,9.68,355.0,7.23
2017-06-23 18:04:21,94.62963,,,,,,,,,,,,,,,,,,,
2017-06-23 18:09:21,93.641975,,,,,,,,,,,,,,,,,,,
2017-06-23 18:14:20,92.762344,,,,,,,,,,,,,,,,,,,
2017-06-23 18:15:00,,918.7947,2.289093,913.3333,7.750437299999999,913.3333,,,,,,,,,,,,,,
2017-06-23 18:19:20,91.94444,,,,,,,,,,,,,,,,,,,
2017-06-23 18:24:20,91.17284000000001,,,,,,,,,,,,,,,,,,,
2017-06-23 18:29:20,90.29321,,,,,,,,,,,,,,,,,,,
2017-06-23 18:30:00,,906.7286,9.831897,886.3333,30.227158000000003,886.3333,,,,,,,,,,,,,,
2017-06-23 18:34:20,89.30556,,,,,,,,,,,,,,,,,,,
2017-06-23 18:39:20,88.37963,,,,,,,,,,,,,,,,,,,
2017-06-23 18:44:20,87.5,,,,,,,,,,,,,,,,,,,
2017-06-23 18:45:00,,972.68695,1.6654053,972.0,2.3523533,972.0,,,,,,,,,,,,,,
2017-06-23 18:49:19,86.40432,,,,,,,,,,,,,,,,,,,
2017-06-23 18:54:19,85.108025,,,,,,,,,,,,,,,,,,,
2017-06-23 18:59:19,83.51852,,,,,,,,,,,,,,,,,,,
2017-06-23 19:00:00,,1208.3334,1.3133749,1221.6666,2.3134662999999995,1208.3334,78.22,0.28,64.47,0.64,partly-cloudy-day,0.0026,0.13,rain,1014.55,Partly Cloudy,77.75,10.0,358.0,4.04
2017-06-23 19:04:19,82.25309,,,,,,,,,,,,,,,,,,,
2017-06-23 19:09:19,80.8642,,,,,,,,,,,,,,,,,,,
2017-06-23 19:14:19,79.05864,,,,,,,,,,,,,,,,,,,
2017-06-23 19:15:00,,1217.3727,0.40590414,1204.6666,3.7786152000000004,1204.6666,,,,,,,,,,,,,,
2017-06-23 19:19:19,77.34568,,,,,,,,,,,,,,,,,,,
2017-06-23 19:24:18,75.8179,,,,,,,,,,,,,,,,,,,
2017-06-23 19:29:18,74.35185,,,,,,,,,,,,,,,,,,,
2017-06-23 19:30:00,,1281.0767,2.1809692000000003,1262.0,21.257553,1262.0,,,,,,,,,,,,,,
2017-06-23 19:34:18,72.87037,,,,,,,,,,,,,,,,,,,
2017-06-23 19:39:18,71.48148,,,,,,,,,,,,,,,,,,,
2017-06-23 19:44:18,69.93826999999999,,,,,,,,,,,,,,,,,,,
2017-06-23 19:45:00,,949.2093,11.124084,960.3333,0.0,949.2093,,,,,,,,,,,,,,
2017-06-23 19:49:18,68.45679,,,,,,,,,,,,,,,,,,,
2017-06-23 19:54:17,67.26852,,,,,,,,,,,,,,,,,,,
2017-06-23 19:59:17,65.95679,,,,,,,,,,,,,,,,,,,
2017-06-23 20:00:00,,1017.6286,0.0,1024.6666,7.961975,1017.6286,79.41,0.31,65.17,0.63,partly-cloudy-day,0.0,0.0,,1014.67,Partly Cloudy,78.87,10.0,26.0,5.65
2017-06-23 20:04:17,64.67593000000001,,,,,,,,,,,,,,,,,,,
2017-06-23 20:09:17,63.39506,,,,,,,,,,,,,,,,,,,
2017-06-23 20:14:17,62.05246700000001,,,,,,,,,,,,,,,,,,,
